,cep_5_digitos,cidade,uf,lat,lon
6427,96400,Bagé,RS,-31.3314264,-54.1062808
6428,99735,Ponte Preta,RS,-27.6577598,-52.4895431
6429,93140,São Leopoldo,RS,-29.7544405,-51.1516497
6430,88420,Agrolândia,SC,-27.4120688,-49.8294621
6431,13525,Águas de São Pedro,SP,-22.6000681,-47.8750887
6432,96060,Pelotas,RS,-31.7699736,-52.3410161
6433,49514,Frei Paulo,SE,-10.549956,-37.5356071
6434,28926,Cabo Frio,RJ,-22.8804369,-42.0189227
6435,70687,Brasília,DF,-15.7934036,-47.8823172
6436,95650,Igrejinha,RS,-29.569318,-50.791894
6437,79110,Campo Grande,MS,-20.4640173,-54.6162947
6438,63024,Juazeiro do Norte,CE,-7.2153453,-39.3153336
6439,15104,São José do Rio Preto,SP,-20.8125851,-49.3804212
6440,79084,Campo Grande,MS,-20.4640173,-54.6162947
6441,18760,Cerqueira César,SP,-23.0353135,-49.1650519
6442,35145,Sobrália,MG,-19.2345745,-42.0978033
6443,74351,Goiânia,GO,-16.680882,-49.2532691
6444,39775,José Raydan,MG,-18.2220672,-42.4991123
6445,21530,Rio de Janeiro,RJ,-22.9110137,-43.2093727
6446,75084,Anápolis,GO,-16.3332828,-48.9525756
6447,13520,São Pedro,SP,-22.5512765,-47.9072359
6448,98140,Quevedos,RS,-29.3529828,-54.0687208
6449,41410,Salvador,BA,-12.9822499,-38.4812772
6450,51290,Recife,PE,-8.0584933,-34.8848193
6451,64006,Teresina,PI,-5.0896403,-42.809588
6452,93822,Sapiranga,RS,-29.6392382,-51.0068586
6453,54720,São Lourenço da Mata,PE,-7.9959607,-35.039335
6454,31980,Belo Horizonte,MG,-19.9227318,-43.9450948
6455,59084,Natal,RN,-5.805398,-35.2080905
6456,85410,Nova Aurora,PR,-24.5282336,-53.2576703
6457,83209,Paranaguá,PR,-25.5148822,-48.5226695
6458,32642,Betim,MG,-19.968056,-44.198333
6459,72853,Luziânia,GO,-16.2535456,-47.9500276
6460,46650,Barra da Estiva,BA,-13.6269662,-41.3278287
6461,40454,Salvador,BA,-12.9822499,-38.4812772
6462,92412,Canoas,RS,-29.9216045,-51.1799525
6463,53403,Paulista,PE,-7.9340069,-34.868407
6464,29330,Itapemirim,ES,-21.0105534,-40.8351239
6465,19540,Iubatinga,SP,-21.9225,-51.21895746527778
6466,45201,Jequié,BA,-13.8604033,-40.0719627
6467,65238,Palmeirândia,MA,-2.6474166,-44.8983779
6468,48460,Nova Soure,BA,-11.2409332,-38.4774123
6469,88600,São Joaquim,SC,-28.2924972,-49.9353255
6470,82110,Curitiba,PR,-25.4295963,-49.2712724
6471,61905,Maracanaú,CE,-3.8779438,-38.6247697
6472,36120,Matias Barbosa,MG,-21.8691643,-43.3180624
6473,57312,Arapiraca,AL,-9.754866,-36.661471
6474,05752,São Paulo,SP,-23.5506507,-46.6333824
6475,37805,Juruaia,MG,-21.252778,-46.577223
6476,50940,Recife,PE,-8.0584933,-34.8848193
6477,44034,Feira de Santana,BA,-12.2578934,-38.9598047
6478,11724,Praia Grande,SP,-24.005833,-46.402778
6479,33935,Ribeirão das Neves,MG,-19.7672898,-44.0875436
6480,99855,São João da Urtiga,RS,-27.8162722,-51.8297741
6481,98345,Pinhal,RS,-27.5114158,-53.2163814
6482,27310,Barra Mansa,RJ,-22.5394843,-44.1735129
6483,40140,Salvador,BA,-12.9822499,-38.4812772
6484,48410,Cícero Dantas,BA,-10.5932265,-38.3834411
6485,49500,Itabaiana,SE,-10.6856197,-37.4270517
6486,63906,Quixadá,CE,-4.9706021,-39.0158403
6487,46205,Guajeru,BA,-14.5464079,-41.9379047
6488,88512,Lages,SC,-27.8165664,-50.325883
6489,88911,Araranguá,SC,-28.9348832,-49.4858389
6490,60864,Fortaleza,CE,-3.7304512,-38.5217989
6491,77817,Araguaína,TO,-7.193241,-48.2018597
6492,07178,Guarulhos,SP,-23.4430602,-46.524459
6493,28540,Cordeiro,RJ,-22.0287681,-42.3607442
6494,28860,Casimiro de Abreu,RJ,-22.4809932,-42.2039976
6495,09920,Diadema,SP,-23.681347,-46.62052
6496,36350,São Tiago,MG,-20.913056,-44.509167
6497,90410,Porto Alegre,RS,-30.0324999,-51.2303767
6498,74370,Goiânia,GO,-16.680882,-49.2532691
6499,05145,São Paulo,SP,-23.5506507,-46.6333824
6500,73252,Brasília,DF,-15.7934036,-47.8823172
6501,64013,Teresina,PI,-5.0896403,-42.809588
6502,86750,Iguaraçu,PR,-23.1972911,-51.8244524
6503,78008,Cuiabá,MT,-15.5986686,-56.0991301
6504,18305,Capão Bonito,SP,-24.0048759,-48.3489848
6505,88349,Camboriú,SC,-27.0273601,-48.6535657
6506,22765,Rio de Janeiro,RJ,-22.9110137,-43.2093727
6507,60010,Fortaleza,CE,-3.7304512,-38.5217989
6508,85810,Cascavel,PR,-24.9554996,-53.4560544
6509,19265,Costa Machado,SP,-22.25429115,-51.82509287850678
6510,74770,Goiânia,GO,-16.680882,-49.2532691
6511,74125,Goiânia,GO,-16.680882,-49.2532691
6512,18150,Ibiúna,SP,-23.6544825,-47.220856
6513,28896,Rio das Ostras,RJ,-22.5269448,-41.944972
6514,23068,Rio de Janeiro,RJ,-22.9110137,-43.2093727
6515,64748,Acauã,PI,-8.219542,-41.083059
6516,63702,Crateús,CE,-5.1782451,-40.6696545
6517,29152,Cariacica,ES,-20.263202,-40.416549
6518,51300,Recife,PE,-8.0584933,-34.8848193
6519,08508,Ferraz de Vasconcelos,SP,-23.541056,-46.37097
6520,64845,Marcos Parente,PI,-7.1216428,-43.8892251
6521,36215,Santa Bárbara do Tugúrio,MG,-21.245833,-43.559444
6522,72260,Brasília,DF,-15.7934036,-47.8823172
6523,90420,Porto Alegre,RS,-30.0324999,-51.2303767
6524,06396,Carapicuíba,SP,-23.5234673,-46.8406808
6525,85465,Espigão Alto do Iguaçu,PR,-25.4223729,-52.8376411
6526,04744,São Paulo,SP,-23.5506507,-46.6333824
6527,53435,Paulista,PE,-7.9340069,-34.868407
6528,64180,Esperantina,PI,-3.8950963,-42.2370595
6529,24808,Itaboraí,RJ,-22.7496231,-42.8557428
6530,32235,Contagem,MG,-19.9132749,-44.0840953
6531,39328,Ponto Chique,MG,-16.6328913,-45.0637456
6532,24735,São Gonçalo,RJ,-22.8219014,-43.0309252
6533,35670,Mateus Leme,MG,-19.986666,-44.428056
6534,76152,Buriti de Goiás,GO,-16.180644,-50.4287479
6535,33146,Santa Luzia,MG,-19.7702097,-43.8505291
6536,82640,Curitiba,PR,-25.4295963,-49.2712724
6537,74780,Goiânia,GO,-16.680882,-49.2532691
6538,30490,Belo Horizonte,MG,-19.9227318,-43.9450948
6539,07865,Franco da Rocha,SP,-23.3328038,-46.724446
6540,85884,Medianeira,PR,-25.2954233,-54.0940666
6541,28637,Sumidouro,RJ,-22.0498059,-42.6742601
6542,08655,Suzano,SP,-23.5427842,-46.3108391
6543,15315,São João de Iracema,SP,-20.5134345,-50.352595
6544,96148,Turuçu,RS,-31.4191603,-52.1765159
6545,40391,Salvador,BA,-12.9822499,-38.4812772
6546,55680,Bonito,PE,-8.4721161,-35.7314591
6547,95030,Caxias do Sul,RS,-29.1684951,-51.1796197
6548,44330,São Gonçalo dos Campos,BA,-12.4339991,-38.9488082
6549,79022,Campo Grande,MS,-20.4640173,-54.6162947
6550,60345,Fortaleza,CE,-3.7304512,-38.5217989
6551,44730,Caém,BA,-11.0909658,-40.4322187
6552,26435,Japeri,RJ,-22.6427642,-43.6533831
6553,57525,Ouro Branco,AL,-9.1622698,-37.3582893
6554,88336,Balneário Camboriú,SC,-26.9924395,-48.6339782
6555,29177,Serra,ES,39.6838793,-0.4288545
6556,11454,Guarujá,SP,-23.9927768,-46.2558332
6557,63430,Icó,CE,-6.4003992,-38.8575946
6558,50720,Recife,PE,-8.0584933,-34.8848193
6559,56460,Petrolândia,PE,-8.9701861,-38.2213655
6560,25903,Magé,RJ,-22.6604221,-43.0426162
6561,85890,Missal,PR,-25.0913359,-54.2476738
6562,65092,São Luís,MA,-2.5295265,-44.2963942
6563,59628,Mossoró,RN,-5.1904332,-37.3443872
6564,69029,Manaus,AM,-3.1316333,-59.9825041
6565,48832,Algodões,BA,-10.6829097,-39.0539792
6566,93330,Novo Hamburgo,RS,-29.6905705,-51.1429035
6567,17380,Brotas,SP,-22.2840884,-48.1267265
6568,09171,Santo André,SP,-23.6573395,-46.5322504
6569,72801,Luziânia,GO,-16.2535456,-47.9500276
6570,07861,Franco da Rocha,SP,-23.3328038,-46.724446
6571,81290,Curitiba,PR,-25.4295963,-49.2712724
6572,58030,João Pessoa,PB,-7.1215981,-34.882028
6573,89037,Blumenau,SC,-26.9195567,-49.0658025
6574,62053,Sobral,CE,-3.6879135,-40.3456372
6575,29317,Cachoeiro de Itapemirim,ES,-20.848084,-41.11129
6576,78143,Várzea Grande,MT,-15.645816,-56.132218
6577,87030,Maringá,PR,-23.425269,-51.9382078
6578,74946,Aparecida de Goiânia,GO,-16.8226769,-49.2452546
6579,69094,Manaus,AM,-3.1316333,-59.9825041
6580,89026,Blumenau,SC,-26.9195567,-49.0658025
6581,79180,Ribas do Rio Pardo,MS,-20.4477984,-53.7609001
6582,24938,Maricá,RJ,-22.9057478,-42.789831397132616
6583,77315,Ponte Alta do Bom Jesus,TO,-12.0873615,-46.4785732
6584,76814,Porto Velho,RO,-8.7494525,-63.8735438
6585,57036,Maceió,AL,-9.6476843,-35.7339264
6586,35334,São Sebastião do Anta,MG,-19.4972592,-41.983428
6587,59695,Baraúna,RN,-5.0775002,-37.61752
6588,59865,Umarizal,RN,-5.9855161,-37.8185889
6589,68552,Redenção,PA,-8.025294,-50.031687
6590,55811,Carpina,PE,-7.8459151,-35.2538861
6591,06360,Carapicuíba,SP,-23.5234673,-46.8406808
6592,29221,Guarapari,ES,-20.6718755,-40.4984617
6593,08550,Poá,SP,-23.5249082,-46.3445663
6594,77655,Rio dos Bois,TO,-9.3412231,-48.5349207
6595,62875,Chorozinho,CE,-4.3010895,-38.4976923
6596,15730,Marinópolis,SP,-20.4408333,-50.8227778
6597,85909,Toledo,PR,-24.7222438,-53.7402476
6598,58415,Campina Grande,PB,-7.2246743,-35.8771292
6599,58550,Prata,PB,-7.6948841,-37.0830343
6600,98015,Cruz Alta,RS,-28.645056,-53.6058047
6601,26087,Nova Iguaçu,RJ,-22.7592175,-43.4508728
6602,88025,Florianópolis,SC,-27.5973002,-48.5496098
6603,68524,Eldorado dos Carajás,PA,-6.117130899999999,-49.258271273759696
6604,78275,Rio Branco,MT,-15.2398109,-58.1160774
6605,65590,Barreirinhas,MA,-2.7541271,-42.8259693
6606,40480,Salvador,BA,-12.9822499,-38.4812772
6607,25220,Duque de Caxias,RJ,-22.7896225,-43.309929
6608,58580,Serra Branca,PB,-7.5566151999999995,-36.7031589423913
6609,58253,Caiçara,PB,-6.6146866,-35.4681434
6610,66833,Belém,PA,-1.45056,-48.4682453
6611,44610,Pintadas,BA,-11.813042,-39.9076005
6612,35450,Itabirito,MG,-20.2519724,-43.8029171
6613,44450,Salinas da Margarida,BA,-12.8733508,-38.7593794
6614,88814,Criciúma,SC,-28.6789941,-49.3695627
6615,45207,Jequié,BA,-13.8604033,-40.0719627
6616,75760,Cumari,GO,-18.2644369,-48.1511341
6617,64960,Curimatá,PI,-10.0349005,-44.3033114
6618,76310,Rialma,GO,-15.316670250000001,-49.53891343892547
6619,63111,Crato,CE,-7.2369112,-39.4149236
6620,38785,Lagamar,MG,-18.02812075,-46.71827144716544
6621,34006,Nova Lima,MG,-19.9854089,-43.8470691
6622,88032,Florianópolis,SC,-27.5973002,-48.5496098
6623,69260,Novo Aripuanã,AM,-5.125929,-60.373179
6624,75670,Marzagão,GO,-17.980597,-48.6430322
6625,59156,Parnamirim,RN,-5.9153334,-35.2679913
6626,63595,Catarina,CE,-6.1340485,-39.8791754
6627,88115,São José,SC,-27.6157733,-48.6276491
6628,64640,Santo Antônio de Lisboa,PI,-6.9831426,-41.2283884
6629,72873,Valparaíso de Goiás,GO,-16.0686394,-47.9764907
6630,08621,Suzano,SP,-23.5427842,-46.3108391
6631,95340,Nova Bassano,RS,-28.7304074,-51.7034689
6632,19066,Presidente Prudente,SP,-22.1225167,-51.3882528
6633,16360,Avanhandava,SP,-21.4603331,-49.9465156
6634,09761,São Bernardo do Campo,SP,-23.7080345,-46.5506747
6635,05834,São Paulo,SP,-23.5506507,-46.6333824
6636,76916,Presidente Médici,RO,-11.1686638,-61.9057627
6637,36888,Muriaé,MG,-21.130556,-42.366389
6638,29515,Alegre,ES,-20.728080499999997,-41.49667054846215
6639,40731,Salvador,BA,-12.9822499,-38.4812772
6640,06866,Itapecerica da Serra,SP,-23.7176303,-46.8492435
6641,64548,Wall Ferraz,PI,-7.2339199,-41.911407
6642,39855,Ouro Verde de Minas,MG,-18.0687218,-41.2710619
6643,65046,São Luís,MA,-2.5295265,-44.2963942
6644,76395,Santa Rita do Novo Destino,GO,-15.1350719,-49.1202541
6645,83707,Araucária,PR,-25.5861107,-49.4051209
6646,30111,Belo Horizonte,MG,-19.9227318,-43.9450948
6647,98465,Ametista do Sul,RS,-27.3617341,-53.1826575
6648,75570,Bom Jesus,GO,-15.7633527,-49.1584655
6649,38860,Arapuá,MG,-19.034444,-46.155556
6650,60125,Fortaleza,CE,-3.7304512,-38.5217989
6651,87520,Lovat,PR,-23.5224849,-51.6787511
6652,46450,Sebastião Laranjeiras,BA,-14.571002,-42.943438
6653,29960,Conceição da Barra,ES,-18.5841421,-39.7371844
6654,41650,Salvador,BA,-12.9822499,-38.4812772
6655,79303,Corumbá,MS,-19.0016365,-57.6534316
6656,22452,Rio de Janeiro,RJ,-22.9110137,-43.2093727
6657,87502,Umuarama,PR,-23.7621152,-53.3116192
6658,74175,Goiânia,GO,-16.680882,-49.2532691
6659,28330,Retiro do Muriaé,RJ,-21.1774949,-42.0150181
6660,65660,Barão de Grajaú,MA,-6.7542591,-43.0263477
6661,88021,Florianópolis,SC,-27.5973002,-48.5496098
6662,69919,Rio Branco,AC,-9.9765362,-67.8220778
6663,79023,Campo Grande,MS,-20.4640173,-54.6162947
6664,27640,Barão de Juparana,RJ,-22.3406532,-43.6833441
6665,40810,Salvador,BA,-12.9822499,-38.4812772
6666,64435,São Gonçalo do Piauí,PI,-5.9970067,-42.7041762
6667,07909,Francisco Morato,SP,-23.2817308,-46.7448996
6668,75262,Senador Canedo,GO,-16.7013233,-49.0914921
6669,64110,José de Freitas,PI,-4.7578357,-42.5763777
6670,65418,Peritoró,MA,-4.3723643,-44.3317455
6671,99760,Itatiba do Sul,RS,-27.3551635,-52.47149508695972
6672,84064,Ponta Grossa,PR,-25.0891685,-50.1601812
6673,39868,Serra dos Aimorés,MG,-17.6441053,-40.370218
6674,12043,Taubaté,SP,-23.031448,-45.5612792
6675,17211,Jaú,SP,-22.293585,-48.559193
6676,70735,Brasília,DF,-15.7934036,-47.8823172
6677,58411,Campina Grande,PB,-7.2246743,-35.8771292
6678,30570,Belo Horizonte,MG,-19.9227318,-43.9450948
6679,26313,Queimados,RJ,-22.7156978,-43.555754
6680,54360,Jaboatão dos Guararapes,PE,-8.1752476,-34.9468716
6681,13608,Araras,SP,-22.3569477,-47.3838889
6682,05581,São Paulo,SP,-23.5506507,-46.6333824
6683,79016,Campo Grande,MS,-20.4640173,-54.6162947
6684,76956,Novo Horizonte do Oeste,RO,-11.7105311,-61.9993277
6685,84640,Bituruna,PR,-26.161281,-51.5533319
6686,15390,Itapura,SP,-20.6435211,-51.5084479
6687,81260,Curitiba,PR,-25.4295963,-49.2712724
6688,75220,Santa Cruz de Goiás,GO,-17.3155119,-48.4809501
6689,52140,Recife,PE,-8.0584933,-34.8848193
6690,29046,Vitória,ES,-20.3200917,-40.3376682
6691,37210,Itumirim,MG,-21.28144815,-44.817281775128805
6692,06329,Carapicuíba,SP,-23.5234673,-46.8406808
6693,50630,Recife,PE,-8.0584933,-34.8848193
6694,15490,Paulo de Faria,SP,-20.029593,-49.3998592
6695,44420,Maragogipe,BA,-12.7766206,-38.9174729
6696,37142,Divisa Nova,MG,-21.5126801,-46.1926626
6697,76890,Jaru,RO,-10.431826,-62.478769
6698,12711,Cruzeiro,SP,-22.5783685,-44.9642044
6699,98368,Cristal do Sul,RS,-27.454386,-53.2482974
6700,64820,Itaueira,PI,-7.5991089,-43.0278778
6701,58407,Campina Grande,PB,-7.2246743,-35.8771292
6702,65943,Formosa da Serra Negra,MA,-6.4437601,-46.1905789
6703,59062,Natal,RN,-5.805398,-35.2080905
6704,89660,Lacerdópolis,SC,-27.2614296,-51.5564429
6705,35582,Pains,MG,-20.3672648,-45.6633353
6706,07076,Guarulhos,SP,-23.4430602,-46.524459
6707,88102,São José,SC,-27.6157733,-48.6276491
6708,36440,Itaverava,MG,-20.6763122,-43.6098991
6709,27555,Engenheiro Passos,RJ,-22.5007856,-44.6723829
6710,26450,Japeri,RJ,-22.6427642,-43.6533831
6711,95911,Lajeado,RS,-29.4671522,-51.9624046
6712,70648,Brasília,DF,-15.7934036,-47.8823172
6713,14171,Sertãozinho,SP,-21.1375782,-47.9913741
6714,65280,Cândido Mendes,MA,-1.4531117,-45.7273136
6715,38022,Uberaba,MG,-19.750833,-47.936666
6716,48890,Valente,BA,-11.4127335,-39.4627304
6717,27972,Macaé,RJ,-22.3712958,-41.7866922
6718,86806,Apucarana,PR,-23.5525327,-51.4610764
6719,63210,Mauriti,CE,-7.3870095,-38.7737751
6720,08740,Mogi das Cruzes,SP,-23.5234284,-46.1926671
6721,86855,Cruzmaltina,PR,-23.9930826,-51.4435583
6722,14066,Ribeirão Preto,SP,-21.178333,-47.8066671
6723,46690,Abaíra,BA,-13.2503296,-41.6640342
6724,69360,Caracaraí,RR,1.827598,-61.125389
6725,76876,Ariquemes,RO,-9.9076522,-63.033069
6726,12513,Guaratinguetá,SP,-22.8057839,-45.1908926
6727,86044,Londrina,PR,-23.3112878,-51.1595023
6728,35657,Leandro Ferreira,MG,-19.7169632,-45.0245003
6729,79072,Campo Grande,MS,-20.4640173,-54.6162947
6730,55270,Venturosa,PE,-8.5765199,-36.876569
6731,79790,Deodápolis,MS,-22.276272,-54.168163
6732,98540,Miraguaí,RS,-27.4943651,-53.6874223
6733,69340,Mucajaí,RR,2.4486084,-60.9199986
6734,74360,Goiânia,GO,-16.680882,-49.2532691
6735,16058,Araçatuba,SP,-21.207992,-50.4390225
6736,33113,Santa Luzia,MG,-19.7702097,-43.8505291
6737,81320,Curitiba,PR,-25.4295963,-49.2712724
6738,45580,Ibirataia,BA,-14.0689024,-39.6394008
6739,08132,São Paulo,SP,-23.5506507,-46.6333824
6740,65195,Santo Amaro do Maranhão,MA,-2.4987599,-43.253274
6741,35063,Governador Valadares,MG,-18.8539497,-41.9458753
6742,15400,Olímpia,SP,-20.736634,-48.910625
6743,86880,Ariranha do Ivaí,PR,-24.3834527,-51.5876772
6744,75265,Vianópolis,GO,-16.8710324,-48.462521754600715
6745,83329,Pinhais,PR,-25.4443488,-49.1900307
6746,13902,Amparo,SP,-22.70111,-46.76444
6747,44085,Feira de Santana,BA,-12.2578934,-38.9598047
6748,53190,Olinda,PE,-7.9986401,-34.8459552
6749,55044,Caruaru,PE,-8.2829702,-35.9722852
6750,53560,Abreu e Lima,PE,-7.900719,-34.898389
6751,72007,Brasília,DF,-15.7934036,-47.8823172
6752,97845,Dezesseis de Novembro,RS,-28.2248993,-55.0480474
6753,49490,Poço Verde,SE,-10.7192826,-38.1721768
6754,83601,Campo Largo,PR,-25.4597726,-49.5270851
6755,13415,Piracicaba,SP,-22.72528,-47.64917
6756,76863,Rio Crespo,RO,-9.7052777,-62.9004474
6757,62420,Chaval,CE,-3.0339874,-41.2438452
6758,26176,Belford Roxo,RJ,-22.7667284,-43.4033603
6759,72115,Brasília,DF,-15.7934036,-47.8823172
6760,58480,Cabaceiras,PB,-7.4610978,-36.32180184903042
6761,39885,Crisólita,MG,-17.2391664,-40.9132444
6762,45800,Belmonte,BA,-15.8630837,-38.8792845
6763,25237,Duque de Caxias,RJ,-22.7896225,-43.309929
6764,88312,Itajaí,SC,-26.9117879,-48.6669852
6765,35062,Governador Valadares,MG,-18.8539497,-41.9458753
6766,88313,Itajaí,SC,-26.9117879,-48.6669852
6767,89703,Concórdia,SC,-27.2312011,-52.0231024
6768,18111,Votorantim,SP,-23.5383101,-47.4422496
6769,41336,Salvador,BA,-12.9822499,-38.4812772
6770,11530,Cubatão,SP,-23.8857982,-46.4241869
6771,85680,Boa Esperança do Iguaçu,PR,-25.6362851,-53.2139114
6772,93040,São Leopoldo,RS,-29.7544405,-51.1516497
6773,09130,Santo André,SP,-23.6573395,-46.5322504
6774,69510,Itamarati,AM,-6.4385189,-68.2437385
6775,06539,Santana de Parnaíba,SP,-23.4446715,-46.9167722
6776,95708,Bento Gonçalves,RS,-29.1654014,-51.5197627
6777,57620,Igaci,AL,-9.537678,-36.637191
6778,14407,Franca,SP,-20.5381768,-47.4009795
6779,78752,Boa Vista,MT,-16.199238,-54.757659
6780,77370,Natividade,TO,-11.7089881,-47.7284165
6781,69018,Manaus,AM,-3.1316333,-59.9825041
6782,12570,Aparecida,SP,-22.851552,-45.2340924
6783,78260,Araputanga,MT,-15.4710868,-58.346796
6784,75911,Rio Verde,GO,-17.7921255,-50.9191219
6785,25550,São João de Meriti,RJ,-22.8043744,-43.3724125
6786,56580,Ibimirim,PE,-8.5379259,-37.6941375
6787,39280,Buritizeiro,MG,-17.3667765,-44.9647781
6788,84930,Jaboti,PR,-23.7431092,-50.0748781
6789,87705,Paranavaí,PR,-23.08165,-52.461724
6790,12240,São José dos Campos,SP,-23.1860383,-45.8866816
6791,68825,Muaná,PA,-1.5317443,-49.2223565
6792,79450,Rochedo,MS,-19.956488,-54.884769
6793,09090,Santo André,SP,-23.6573395,-46.5322504
6794,26343,Queimados,RJ,-22.7156978,-43.555754
6795,75935,Santo Antônio da Barra,GO,-17.5584989,-50.6345431
6796,93610,Estância Velha,RS,-29.6529666,-51.1719687
6797,94950,Cachoeirinha,RS,-29.9493353,-51.0898927
6798,94410,Viamão,RS,-30.0819338,-51.0261927
6799,05633,São Paulo,SP,-23.5506507,-46.6333824
6800,44078,Feira de Santana,BA,-12.2578934,-38.9598047
6801,58195,Frei Martinho,PB,-6.4033643,-36.4535139
6802,81230,Curitiba,PR,-25.4295963,-49.2712724
6803,65294,Junco do Maranhão,MA,-1.8799132,-46.0726685
6804,68635,São Domingos do Capim,PA,-1.6789331,-47.7717815
6805,29909,Linhares,ES,-19.3816944,-40.0612213
6806,40250,Salvador,BA,-12.9822499,-38.4812772
6807,47590,Ipupiara,BA,-11.82207,-42.6111388
6808,88210,Porto Belo,SC,-27.1542415,-48.5424395
6809,88517,Lages,SC,-27.8165664,-50.325883
6810,99074,Passo Fundo,RS,-28.2550598,-52.3966606
6811,51170,Recife,PE,-8.0584933,-34.8848193
6812,95370,Barracão,RS,-27.6722339,-51.4583497
6813,30690,Belo Horizonte,MG,-19.9227318,-43.9450948
6814,37418,Três Corações,MG,-21.695625,-45.2543675
6815,92020,Canoas,RS,-29.9216045,-51.1799525
6816,74884,Goiânia,GO,-16.680882,-49.2532691
6817,24908,Maricá,RJ,-22.9057478,-42.789831397132616
6818,14051,Ribeirão Preto,SP,-21.178333,-47.8066671
6819,74290,Goiânia,GO,-16.680882,-49.2532691
6820,47950,Cristópolis,BA,-12.2349301,-44.4160811
6821,08563,Poá,SP,-23.5249082,-46.3445663
6822,60533,Fortaleza,CE,-3.7304512,-38.5217989
6823,08062,São Paulo,SP,-23.5506507,-46.6333824
6824,35230,Resplendor,MG,-19.3254413,-41.2554622
6825,74603,Goiânia,GO,-16.680882,-49.2532691
6826,50100,Recife,PE,-8.0584933,-34.8848193
6827,74959,Aparecida de Goiânia,GO,-16.8226769,-49.2452546
6828,64016,Teresina,PI,-5.0896403,-42.809588
6829,29209,Guarapari,ES,-20.6718755,-40.4984617
6830,93048,São Leopoldo,RS,-29.7544405,-51.1516497
6831,36576,Viçosa,MG,-20.7538586,-42.8815888
6832,13057,Campinas,SP,-22.90556,-47.06083
6833,22763,Rio de Janeiro,RJ,-22.9110137,-43.2093727
6834,60440,Fortaleza,CE,-3.7304512,-38.5217989
6835,86040,Londrina,PR,-23.3112878,-51.1595023
6836,77420,Gurupi,TO,-11.72794,-49.068046
6837,94760,Águas Claras,RS,-30.13609655,-50.84903132852462
6838,36485,Santo Antônio do Pirapetinga,MG,-20.6297078,-43.38736073870371
6839,09291,Santo André,SP,-23.6573395,-46.5322504
6840,55700,Limoeiro,PE,-7.872599,-35.440154
6841,24210,Niterói,RJ,-22.8832371,-43.1154552
6842,74958,Aparecida de Goiânia,GO,-16.8226769,-49.2452546
6843,99920,Erebango,RS,-27.8542708,-52.3029274
6844,77995,Buriti do Tocantins,TO,-5.3187439,-48.2256609
6845,73830,Monte Alegre de Goiás,GO,-13.310075000000001,-47.02919127354183
6846,97590,Rosário do Sul,RS,-30.2527151,-54.9179382
6847,44660,Serra Preta,BA,-12.1589615,-39.3320929
6848,48950,Uauá,BA,-9.8384079,-39.4793914
6849,77460,Peixe,TO,-12.0390993,-48.5392455
6850,27960,Macaé,RJ,-22.3712958,-41.7866922
6851,55445,Batateira,PE,-8.56053895,-35.82595860669118
6852,86900,Jandaia do Sul,PR,-23.6003907,-51.645674
6853,38525,Estrela do Sul,MG,-18.7420499,-47.6900736
6854,98440,Caiçara,RS,-27.2750478,-53.4310053
6855,16204,Birigüi,SP,-21.2908491,-50.34144
6856,65090,São Luís,MA,-2.5295265,-44.2963942
6857,45605,Itabuna,BA,-14.7935179,-39.274318
6858,12519,Guaratinguetá,SP,-22.8057839,-45.1908926
6859,18274,Tatuí,SP,-23.3518451,-47.848026
6860,58040,João Pessoa,PB,-7.1215981,-34.882028
6861,58460,Alcantil,PB,-7.6943877999999994,-36.0459441390661
6862,64160,Luzilândia,PI,-3.4648887,-42.3689528
6863,07862,Franco da Rocha,SP,-23.3328038,-46.724446
