,cep_5_digitos,lat,lon
12597,62734,-3.8167404,-38.5911488
12598,59400,-5.9726443,-36.0736804
12599,69096,-3.1316333,-59.9825041
12600,20535,-22.9110137,-43.2093727
12601,99032,-28.2550598,-52.3966606
12602,25036,-22.7896225,-43.309929
12603,14785,-20.5531437,-48.5697509
12604,64900,-9.0711644,-44.3583926
12605,17550,-22.0099839,-49.7889446
12606,91230,-30.0324999,-51.2303767
12607,98270,-28.4217646,-53.6554254
12608,86770,-23.039993,-51.808014
12609,36525,-21.0086064,-42.7190891
12610,52490,-8.0584933,-34.8848193
12611,94180,-29.9440222,-50.9930938
12612,72510,-15.7934036,-47.8823172
12613,83203,-25.5148822,-48.5226695
12614,68926,-0.0307068,-51.1789666
12615,06787,-23.6121912,-46.7790539
12616,12951,-23.1177393,-46.5547861
12617,59578,-5.2748534,-35.3825802
12618,68741,-1.2927031,-47.9223903
12619,24465,-22.8219014,-43.0309252
12620,24473,-22.8219014,-43.0309252
12621,33823,-19.7672898,-44.0875436
12622,68270,-1.7669992,-55.868285
12623,33902,-19.7672898,-44.0875436
12624,05164,-23.5506507,-46.6333824
12625,20771,-22.9110137,-43.2093727
12626,85560,-25.8566167,-52.5294107
12627,57380,-10.1258829,-36.898249
12628,44713,-11.4123294,-40.1264724
12629,59626,-5.1904332,-37.3443872
12630,12940,-23.1177393,-46.5547861
12631,78505,-10.5995196,-55.1167029
12632,25060,-22.7896225,-43.309929
12633,40820,-12.9822499,-38.4812772
12634,23097,-22.9110137,-43.2093727
12635,27541,-22.4683626,-44.4463494
12636,40393,-12.9822499,-38.4812772
12637,88906,-28.9348832,-49.4858389
12638,57925,-9.4038098,-35.5117693
12639,89231,-26.3044898,-48.8486726
12640,79080,-20.4640173,-54.6162947
12641,26393,-22.7156978,-43.555754
12642,28997,-22.9257974,-42.507633
12643,64059,-5.0896403,-42.809588
12644,12524,-22.8057839,-45.1908926
12645,40390,-12.9822499,-38.4812772
12646,79648,-20.7866799,-51.7061247
12647,18277,-23.3518451,-47.848026
12648,81860,-25.4295963,-49.2712724
12649,97340,-30.167219,-53.5690914
12650,71915,-15.7934036,-47.8823172
12651,70293,-15.7934036,-47.8823172
12652,27966,-22.3712958,-41.7866922
12653,35536,-20.5091579,-44.4754464
12654,44520,-12.3988144,-39.5020289
12655,27197,-22.5129436,-44.001435
12656,29645,-20.025296,-40.743931
12657,62032,-3.6879135,-40.3456372
12658,25266,-22.7896225,-43.309929
12659,37407,-21.5816076,-45.0759227
12660,18686,-22.6029897,-48.8031367
12661,09406,-23.7129388,-46.4150871
12662,36660,-21.8760576,-42.6810473
12663,64217,-2.9147515,-41.7661953
12664,57440,-9.602565,-37.2461716
12665,41110,-12.9822499,-38.4812772
12666,29300,-20.848084,-41.11129
12667,15076,-20.8125851,-49.3804212
12668,71987,-15.7934036,-47.8823172
12669,14115,-21.496092,-48.0360685
12670,38443,-18.6511256,-48.1933764
12671,77066,-10.1837852,-48.3336423
12672,78095,-15.5986686,-56.0991301
12673,06516,-23.4446715,-46.9167722
12674,36889,-21.130556,-42.366389
12675,59291,-5.7932331,-35.3286312
12676,12327,-23.30528,-45.96583
12677,56828,-7.7185273,-37.8484398
12678,56950,-7.8641261,-38.7599545
12679,29704,-19.5346732,-40.6287836
12680,63650,-5.8458117,-40.7021812
12681,80220,-25.4295963,-49.2712724
12682,08373,-23.5506507,-46.6333824
12683,28633,-22.2800004,-42.5325303
12684,38010,-19.750833,-47.936666
12685,79051,-20.4640173,-54.6162947
12686,08555,-23.5249082,-46.3445663
12687,62350,-3.8534468,-40.9185642
12688,89180,-27.193267,-49.7984595
12689,60360,-3.7304512,-38.5217989
12690,65073,-2.5295265,-44.2963942
12691,16230,-21.5901744,-50.5972241
12692,60320,-3.7304512,-38.5217989
12693,22711,-22.9110137,-43.2093727
12694,14907,-21.447900349999998,-48.79770433289053
12695,17190,-21.8884118,-49.22273
12696,85840,-25.1484973,-53.8494214
12697,84290,-23.9105099,-50.5791315
12698,26092,-22.7592175,-43.4508728
12699,44300,-12.5998256,-38.9665918
12700,21830,-22.9110137,-43.2093727
12701,63160,-7.0915205,-40.0268241
12702,05705,-23.5506507,-46.6333824
12703,58315,-6.8984018,-34.8711915
12704,79827,-22.2206145,-54.812208
12705,64165,-3.4986388,-42.4317729
12706,45300,-13.0302189,-39.6040692
12707,45695,-15.2617424,-39.4122943
12708,24804,-22.7496231,-42.8557428
12709,12722,-22.5783685,-44.9642044
12710,13880,-21.832194,-46.891286
12711,88374,-26.8898813,-48.6495828
12712,35197,-19.2232523,-42.4807033
12713,89595,-26.9071647,-51.406771
12714,87175,-23.659424,-51.9903555
12715,62884,-4.0964618,-38.4965574
12716,59518,-5.8022027,-36.8835945
12717,27115,-22.4703403,-43.8263256
12718,19013,-22.1225167,-51.3882528
12719,99712,-27.6350709,-52.2738654
12720,84051,-25.0891685,-50.1601812
12721,49080,-10.9162061,-37.0774655
12722,05814,-23.5506507,-46.6333824
12723,98915,-27.8523717,-54.1909592
12724,07956,-23.2817308,-46.7448996
12725,37605,-22.630556,-46.019723
12726,17495,-22.4136363,-49.1351479
12727,14787,-20.5531437,-48.5697509
12728,35875,-19.216389,-43.376667
12729,09811,-23.7080345,-46.5506747
12730,65031,-2.5295265,-44.2963942
12731,88049,-27.5973002,-48.5496098
12732,55535,-8.6233192,-35.5264107
12733,85745,-25.8792818,-53.6672545
12734,18990,-23.0066616,-49.7840632
12735,36080,-21.7609533,-43.3501129
12736,79894,-21.96660635,-54.68325430887097
12737,44770,-10.7439121,-40.3619457
12738,28490,-22.8571909,-43.4185738
12739,13349,-23.09028,-47.21806
12740,44590,-7.0849073,-37.4433667
12741,23094,-22.9110137,-43.2093727
12742,05532,-23.5506507,-46.6333824
12743,71670,-15.7934036,-47.8823172
12744,95625,-29.9766491,-50.1278714
12745,29945,-18.7156342,-39.8482555
12746,35604,-19.8435409,-45.4106241
12747,68703,-25.6704878,-53.8083036
12748,29040,-20.3200917,-40.3376682
12749,85708,-26.1922507,-53.6002033
12750,28992,-22.9257974,-42.507633
12751,53415,-7.9340069,-34.868407
12752,13285,-23.0298535,-46.9749847
12753,38703,-18.6041453,-46.5096698
12754,37502,-22.4238234,-45.4524156
12755,79990,-23.1082701,-55.2284854
12756,88443,-27.3908814,-49.3615664
12757,37200,-21.2425512,-44.9991978
12758,56550,-8.94675,-37.421188
12759,64898,-7.855242,-42.8220764
12760,54774,-8.0213832,-34.9810768
12761,21660,-22.9110137,-43.2093727
12762,81935,-25.4295963,-49.2712724
12763,31560,-19.9227318,-43.9450948
12764,45075,-14.8567487,-40.8414804
12765,85957,-24.478986,-53.7923843
12766,04274,-23.5506507,-46.6333824
12767,65269,-1.8535718,-45.1158856
12768,66070,-1.45056,-48.4682453
12769,58600,-6.8677854,-36.9182757
12770,09634,-23.7080345,-46.5506747
12771,43700,-12.7867839,-38.4030365
12772,77918,-5.951688,-47.512492
12773,84061,-25.0891685,-50.1601812
12774,23587,-22.9110137,-43.2093727
12775,83602,-25.4597726,-49.5270851
12776,81770,-25.4295963,-49.2712724
12777,59507,-5.290868,-36.7616726
12778,39592,-16.8497,-43.6972
12779,80035,-25.4295963,-49.2712724
12780,26042,-22.7592175,-43.4508728
12781,57040,-9.6476843,-35.7339264
12782,14716,-20.949077,-48.479083
12783,57608,-9.4076249,-36.6323616
12784,37928,-20.245277,-46.365833
12785,68920,-0.8419994,-52.516
12786,17450,-22.2936976,-49.5516228
12787,82990,-25.4295963,-49.2712724
12788,53545,-7.900719,-34.898389
12789,29149,-20.263202,-40.416549
12790,65460,-3.7270563,-44.2267429
12791,21770,-22.9110137,-43.2093727
12792,68840,-1.0143572,-48.9621089
12793,34990,-19.6901893,-43.580107
12794,11618,-23.8027866,-45.4070527
12795,63635,-5.6834601,-39.1970885
12796,36050,-21.7609533,-43.3501129
12797,05884,-23.5506507,-46.6333824
12798,60422,-3.7304512,-38.5217989
12799,63740,-5.5350339,-40.7748902
12800,72900,-15.9465415,-48.2616527
12801,94025,-29.9440222,-50.9930938
12802,78415,-14.3653436,-56.9709009
12803,20725,-22.9110137,-43.2093727
12804,97509,-29.7560726,-57.0867546
12805,39935,-16.533611,-40.176111
12806,32412,-20.0214251,-44.0621506
12807,19820,-22.7474736,-50.5783374
12808,08141,-23.5506507,-46.6333824
12809,31620,-19.9227318,-43.9450948
12810,55293,-8.8905889,-36.4930896
12811,45265,-14.3387456,-40.9085971
12812,78045,-15.5986686,-56.0991301
12813,83800,-25.7772457,-49.3279107
12814,88910,-28.9348832,-49.4858389
12815,41311,-12.9822499,-38.4812772
12816,64345,-5.3136171,-41.0971256
12817,32285,-19.9132749,-44.0840953
12818,24943,-22.9057478,-42.789831397132616
12819,31525,-19.9227318,-43.9450948
12820,38475,-18.870278,-48.880556
12821,66030,-1.45056,-48.4682453
12822,95110,-29.1684951,-51.1796197
12823,69101,-3.1477898,-58.4461041
12824,38625,-16.0687698,-47.11570900800389
12825,74530,-16.680882,-49.2532691
12826,19060,-22.1225167,-51.3882528
12827,68502,-5.3462821,-49.1007401
12828,50920,-8.0584933,-34.8848193
12829,26062,-22.7592175,-43.4508728
12830,58250,-6.6806695000000005,-35.36381400452393
12831,79770,-22.185169,-52.719056
12832,62990,-5.7226924,-38.154107
12833,59124,-5.805398,-35.2080905
12834,88940,-28.81212015,-49.853100219627095
12835,40245,-12.9822499,-38.4812772
12836,48850,-10.6917496,-39.8532886
12837,89114,-26.9307306,-48.9566824
12838,58047,-7.1215981,-34.882028
12839,15051,-20.8125851,-49.3804212
12840,48289,-12.4912442,-37.9634303
12841,55614,-8.1209019,-35.2944858
12842,63515,-6.2511238,-39.1995458
12843,79805,-22.2206145,-54.812208
12844,13421,-22.72528,-47.64917
12845,17420,-22.4145801,-49.8183516
12846,45445,-13.9438142,-39.1060917
12847,88372,-26.8898813,-48.6495828
12848,60861,-3.7304512,-38.5217989
12849,70273,-15.7934036,-47.8823172
12850,95065,-29.1684951,-51.1796197
12851,26540,-22.8080114,-43.4138222
12852,35903,-19.6186264,-43.2267011
12853,38031,-19.750833,-47.936666
12854,87117,-23.444117,-51.876016
12855,12305,-23.30528,-45.96583
12856,25882,-22.0371463,-42.989222
12857,70365,-15.7934036,-47.8823172
12858,53050,-7.9986401,-34.8459552
12859,29936,-18.7156342,-39.8482555
12860,94834,-29.9981184,-51.0772509
12861,69075,-3.1316333,-59.9825041
12862,78658,-11.0516481,-51.8301897
12863,36315,-21.1888416,-44.3281922
12864,68025,-2.438489,-54.699611
12865,95717,-29.0977191,-51.4498258
12866,86695,-22.897695,-51.8883784
12867,56470,-9.21682085,-38.21474171746139
12868,30315,-19.9227318,-43.9450948
12869,74932,-16.8226769,-49.2452546
12870,98180,-28.6465036,-54.1199165
12871,68523,-6.0990443,-49.6059039
12872,89294,-26.0920377,-49.2589377
12873,65393,-4.3227472,-46.4516989
12874,38030,-19.750833,-47.936666
12875,85303,-25.4073197,-52.4150132
12876,11940,-24.703773,-48.0060639
12877,15515,-20.4252908,-49.972028
12878,77885,-6.4356048,-47.673061
12879,64780,-9.183959,-43.049115
12880,29280,-20.7634324,-40.86091079651813
12881,25253,-22.7896225,-43.309929
12882,39810,-17.1884104,-41.6976554
12883,12609,-22.7367652,-45.1070876
12884,49004,-10.9162061,-37.0774655
12885,12913,-22.9520235,-46.5418586
12886,88311,-26.9117879,-48.6669852
12887,78250,-15.2315171,-59.3349512
12888,32630,-19.968056,-44.198333
12889,75532,-18.4135862,-49.2172596
12890,49038,-10.9162061,-37.0774655
12891,65918,-5.5269279,-47.478115
12892,72601,-15.7934036,-47.8823172
12893,19505,-21.969912200000003,-51.130856157734996
12894,55602,-8.1209019,-35.2944858
12895,72313,-15.7934036,-47.8823172
12896,66914,-1.45056,-48.4682453
12897,27534,-22.4683626,-44.4463494
12898,15120,-20.842992,-49.635767
12899,58117,-7.157099,-35.8542023
12900,32678,-19.968056,-44.198333
12901,26060,-22.7592175,-43.4508728
12902,88813,-28.6789941,-49.3695627
12903,37264,-21.1881942,-45.0627632
12904,18047,-23.5003451,-47.4582864
12905,99709,-27.6350709,-52.2738654
12906,95599,-30.22747415,-50.25758167351574
12907,45818,-16.5925971,-39.1030489
12908,73975,-14.4573758,-46.4304568
12909,79097,-20.4640173,-54.6162947
12910,47830,-12.3067564,-44.5383591
12911,26525,-22.8080114,-43.4138222
12912,38407,-18.9188041,-48.2767837
12913,68551,-8.025294,-50.031687
12914,41720,-12.9822499,-38.4812772
12915,05673,-23.5506507,-46.6333824
12916,65635,-5.1023325,-42.8449518
12917,09952,-23.681347,-46.62052
12918,54589,-8.2838945,-35.0320984
12919,13230,-23.207791,-46.788919
12920,17048,-22.3218102,-49.0705863
12921,14700,-20.949077,-48.479083
12922,35460,-20.143611,-44.2
12923,99955,-28.1073953,-52.1446254
12924,08940,-23.5697765,-46.0407456
12925,32420,-20.0214251,-44.0621506
12926,69870,-7.437889,-70.028143
12927,04533,-23.5506507,-46.6333824
12928,36204,-21.2254524,-43.7735087
12929,55815,-7.8459151,-35.2538861
12930,79833,-22.2206145,-54.812208
12931,72231,-15.7934036,-47.8823172
12932,15215,-21.1015,-49.52234285714286
12933,89891,-26.8237077,-53.272834
12934,39318,-16.22617135,-44.923402519470855
12935,93125,-29.7544405,-51.1516497
12936,35905,-19.619994900000002,-43.41433150237809
12937,39580,-16.4777211,-43.4942587
12938,69020,-3.1316333,-59.9825041
12939,58890,-6.330942,-37.488316626886096
12940,35045,-18.8539497,-41.9458753
12941,95588,-29.8039422,-50.0413748
12942,83252,-25.5329481,-48.50919213134149
12943,45195,-14.8249335,-40.40289446926321
12944,65208,-2.234387,-45.3002279
12945,59420,-5.8812801,-35.934666
12946,12301,-23.30528,-45.96583
12947,35185,-19.711867,-42.7343059
12948,07906,-23.2817308,-46.7448996
12949,13043,-22.90556,-47.06083
12950,89654,-26.9986047,-51.5529306
12951,38305,-18.9691887,-49.4639335
12952,41210,-12.9822499,-38.4812772
12953,08081,-23.5506507,-46.6333824
12954,60030,-3.7304512,-38.5217989
12955,63048,-7.2153453,-39.3153336
12956,91781,-30.0324999,-51.2303767
12957,72140,-15.7934036,-47.8823172
12958,15190,-20.6943324,-50.0406028
12959,87014,-23.425269,-51.9382078
12960,64069,-5.0896403,-42.809588
12961,68300,-1.406325,-51.6427456
12962,91180,-30.0324999,-51.2303767
12963,49170,-10.8040231,-37.1658336
12964,91140,-30.0324999,-51.2303767
12965,39416,-16.40853575,-43.811280846026115
12966,78775,-16.0802073,-53.553114
12967,35023,-18.8539497,-41.9458753
12968,38570,-17.7698233,-47.0986827
12969,38747,-18.9408294,-46.9926624
12970,35181,-19.5771395,-42.6436108
12971,22713,-22.9110137,-43.2093727
12972,62039,-3.6879135,-40.3456372
12973,21061,-22.9110137,-43.2093727
12974,71967,-15.7934036,-47.8823172
12975,99350,-28.563163,-52.749535
12976,74355,-16.680882,-49.2532691
12977,19023,-22.1225167,-51.3882528
12978,86320,-23.5497241,-50.5520182
12979,54430,-8.1752476,-34.9468716
12980,44090,-12.2578934,-38.9598047
12981,27475,-22.8321488,-44.196197
12982,36150,-21.4753189,-43.1250813
12983,78370,-14.7764648,-57.281316
12984,11672,-23.62028,-45.41306
12985,94920,-29.9493353,-51.0898927
12986,99900,-27.8871493,-52.2257967
12987,08696,-23.5427842,-46.3108391
12988,44245,-12.326831,-38.768433
12989,93611,-29.6529666,-51.1719687
12990,85985,-24.2520444,-54.2665796
12991,85162,-25.1987274,-51.9924229
12992,78117,-15.645816,-56.132218
12993,96206,-32.0334252,-52.0991297
12994,19780,-22.2470977,-50.7003624
12995,68435,-1.9056477,-49.140335399970965
12996,45680,-14.5913092,-39.2862094
12997,13801,-22.438499999999998,-46.99161305147059
12998,96740,-30.0894524,-51.7265541
12999,45085,-14.8567487,-40.8414804
13000,35012,-18.8539497,-41.9458753
13001,29143,-20.263202,-40.416549
13002,21866,-22.9110137,-43.2093727
13003,93180,-29.6932554,-51.2331837
13004,18780,-23.0059018,-49.317191
13005,65990,-7.3642557,-46.6226095
13006,90540,-30.0324999,-51.2303767
13007,86025,-23.3112878,-51.1595023
13008,22011,-22.9110137,-43.2093727
13009,71906,-15.7934036,-47.8823172
13010,06472,-23.5112184,-46.8764612
13011,65160,-2.8652201,-44.0390477
13012,31842,-19.9227318,-43.9450948
13013,61805,-3.9841,-38.6180383
13014,22793,-22.9110137,-43.2093727
13015,52211,-8.0584933,-34.8848193
13016,08466,-23.5506507,-46.6333824
13017,48440,-11.0412527,-38.4299461
13018,26562,-22.783092,-43.4293599
13019,39525,-15.8030559,-43.3011842
13020,39620,-16.2270466,-41.4763373
13021,25976,-22.4164578,-42.975194
13022,14750,-21.013203,-48.220951
13023,94515,-30.0819338,-51.0261927
13024,35055,-18.8539497,-41.9458753
13025,87538,-23.894861,-53.409838
13026,45950,-17.6125496,-40.3450272
13027,74230,-16.680882,-49.2532691
13028,45651,-14.792599,-39.0453843
13029,35736,-19.3711961,-44.0599481
13030,64330,-5.5015262,-41.3214276
13031,89910,-26.8246854,-53.5017586
13032,99850,-27.7099371,-51.7586234
13033,85948,-24.6270545,-54.2264587
13034,35118,-19.1559319,-42.2412259
13035,64773,-9.2371884,-42.9643784
13036,26443,-22.6427642,-43.6533831
13037,96418,-31.3314264,-54.1062808
13038,12912,-22.9520235,-46.5418586
13039,45955,-17.2247466,-40.0856161
13040,36370,-21.2189807,-44.6151354
13041,32689,-19.968056,-44.198333
13042,45995,-17.5376644,-39.7458096
13043,37925,-20.4675258,-45.9576125
13044,58675,-7.2198586,-36.6319767
13045,55350,-8.99977505,-36.70927615833333
13046,32655,-19.968056,-44.198333
13047,42806,-12.6998188,-38.3260762
13048,23052,-22.9110137,-43.2093727
13049,89885,-27.081863,-53.0051018
13050,76862,-9.7240103,-63.3188123
13051,25535,-22.8043744,-43.3724125
13052,58818,-6.6193066,-38.0957979
13053,69934,-11.0289439,-68.7411519
13054,36884,-21.130556,-42.366389
13055,70660,-15.7934036,-47.8823172
13056,72926,-15.7392283,-48.2793357
13057,87230,-23.621931,-52.46931
13058,96030,-31.7699736,-52.3410161
13059,14056,-21.178333,-47.8066671
13060,36460,-20.9060615,-43.3764832
13061,98010,-28.645056,-53.6058047
13062,35774,-19.2756823,-44.4034123
13063,22750,-22.9110137,-43.2093727
13064,26275,-22.7592175,-43.4508728
13065,79011,-20.4640173,-54.6162947
13066,53640,-7.8354423,-34.9061125
13067,53170,-7.9986401,-34.8459552
13068,49070,-10.9162061,-37.0774655
13069,91786,-30.0324999,-51.2303767
13070,86183,-23.2782035,-51.2779583
13071,70620,-15.7934036,-47.8823172
13072,57130,-9.6037,-35.823196
13073,93542,-29.6905705,-51.1429035
13074,15053,-20.8125851,-49.3804212
13075,62021,-3.6879135,-40.3456372
13076,07133,-23.4430602,-46.524459
13077,54505,-8.2838945,-35.0320984
13078,72006,-15.7934036,-47.8823172
13079,82540,-25.4295963,-49.2712724
13080,70402,-15.7934036,-47.8823172
13081,76244,-15.8957166,-52.2514538
13082,14175,-21.1375782,-47.9913741
13083,37452,-21.890277,-44.509444
13084,64320,-6.2366098,-41.4192948
13085,96212,-32.0334252,-52.0991297
13086,09641,-23.7080345,-46.5506747
13087,74924,-16.8226769,-49.2452546
13088,38900,-20.0131996,-45.9777034
13089,23934,-23.0063966,-44.316326
13090,57480,-9.3841161,-37.997756
13091,69301,2.8208478,-60.6719582
13092,85955,-24.419978,-53.828641
13093,07432,-23.396266,-46.3175449
13094,15945,-21.365,-48.71192142857143
13095,13208,-23.1887668,-46.884506
13096,07244,-23.4430602,-46.524459
13097,38301,-18.9691887,-49.4639335
13098,58995,-7.7060905,-38.1531251
13099,85950,-24.2839929,-53.8405463
13100,65065,-2.5295265,-44.2963942
13101,44052,-12.2578934,-38.9598047
13102,86125,-23.7223793,-51.0936013
13103,35765,-19.524723,-44.453056
13104,11451,-23.9927768,-46.2558332
13105,46760,-13.413079,-41.285121
13106,88640,-28.3380324,-49.625588
13107,73092,-15.7934036,-47.8823172
13108,74860,-16.680882,-49.2532691
13109,65363,-3.4285914,-45.6714297
13110,90550,-30.0324999,-51.2303767
13111,12294,-23.099204,-45.707645
13112,98040,-28.645056,-53.6058047
13113,78638,-13.9897745,-51.7998937
13114,35910,-19.4483453,-43.1167817
13115,88504,-27.8165664,-50.325883
13116,20723,-22.9110137,-43.2093727
13117,54737,-7.9959607,-35.039335
13118,24753,-22.8219014,-43.0309252
13119,50771,-8.0584933,-34.8848193
13120,40340,-12.9822499,-38.4812772
13121,36490,-20.5230256,-43.6917329
13122,38040,-19.750833,-47.936666
13123,26250,-22.7592175,-43.4508728
13124,78178,-16.0837976,-56.5681088
13125,45930,-18.03956275,-39.82403520474753
13126,47730,-13.072454,-44.200949
13127,35436,-20.5718037,-43.0057078
13128,50820,-8.0584933,-34.8848193
13129,79940,-22.6349267,-54.8240903
13130,35738,-19.4825,-44.155556
13131,54792,-8.0213832,-34.9810768
13132,89505,-26.77567,-51.0120041
13133,50830,-8.0584933,-34.8848193
13134,13257,-22.9965861,-46.8412042
13135,39401,-16.7273538,-43.8717676
13136,66810,-1.45056,-48.4682453
13137,69313,2.8208478,-60.6719582
13138,26379,-22.7156978,-43.555754
13139,54250,-8.1752476,-34.9468716
13140,49670,-10.2629878,-37.3131265
13141,60426,-3.7304512,-38.5217989
13142,25928,-22.6604221,-43.0426162
13143,78090,-15.5986686,-56.0991301
13144,41190,-12.9822499,-38.4812772
13145,65062,-2.5295265,-44.2963942
13146,45325,-13.1033754,-39.7909837
13147,85571,-24.6212043,-53.9287909
13148,88133,-27.6447774,-48.6646323
13149,58423,-7.2246743,-35.8771292
13150,79955,-22.8611994,-54.604793
13151,71070,-15.7934036,-47.8823172
13152,60176,-3.7304512,-38.5217989
13153,36935,-19.9139472,-41.906830340382726
13154,09835,-23.7080345,-46.5506747
13155,94423,-30.0819338,-51.0261927
13156,05463,-23.5506507,-46.6333824
13157,41219,-12.9822499,-38.4812772
13158,95705,-29.1654014,-51.5197627
13159,29938,-18.7156342,-39.8482555
13160,87355,-24.420866,-52.841344
13161,68637,-2.5592139,-47.4965462
13162,64018,-5.0896403,-42.809588
13163,96025,-31.7699736,-52.3410161
13164,70640,-15.7934036,-47.8823172
13165,86370,-23.2661996,-50.4278622
13166,11701,-24.005833,-46.402778
13167,75713,-18.1702546,-47.9447082
13168,53130,-7.9986401,-34.8459552
13169,78575,-11.2535587,-57.5080072
13170,26278,-22.7592175,-43.4508728
13171,89138,-26.9569975,-49.3767752
13172,50670,-8.0584933,-34.8848193
13173,85478,-25.1192916,-53.0071928
13174,15950,-21.2432992,-48.8061481
13175,60526,-3.7304512,-38.5217989
13176,97760,-29.498143,-54.6931868
13177,11605,-23.8027866,-45.4070527
13178,86610,-23.1102516,-51.5327741
13179,15375,-20.6378509,-51.1052172
13180,79490,-19.3944843,-54.5755213
13181,77693,-9.6221526,-49.1558343
13182,53550,-7.900719,-34.898389
13183,13808,-22.438499999999998,-46.99161305147059
13184,15504,-20.4252908,-49.972028
13185,86707,-23.4152862,-51.4293961
13186,69927,-9.5879722,-67.53307
13187,73865,-13.2905914,-46.3950744
13188,98620,-27.42877325,-53.94816991326813
13189,79430,-19.9179623,-54.3646768
13190,58795,-7.3856858,-37.987565
13191,07991,-23.2817308,-46.7448996
13192,95240,-28.8189281,-51.2796422
13193,95970,-29.1666714,-51.8747726
13194,40215,-12.9822499,-38.4812772
13195,56190,-8.1547568,-39.394840046278006
13196,84635,-26.0399524,-50.8337759
13197,61913,-3.8779438,-38.6247697
13198,13567,-22.0180395,-47.891154
13199,79601,-20.7866799,-51.7061247
13200,75705,-18.1702546,-47.9447082
13201,13253,-22.9965861,-46.8412042
13202,29121,-20.3297037,-40.2920174
13203,86130,-22.9948493,-51.1907996
13204,45645,-14.4213865,-39.5664662
13205,86884,-24.3079525,-51.7901941
13206,37670,-22.551389,-45.921111
13207,44720,-11.4309436,-40.5976501
13208,74785,-16.680882,-49.2532691
13209,70054,-15.7934036,-47.8823172
13210,72235,-15.7934036,-47.8823172
13211,60511,-3.7304512,-38.5217989
13212,44079,-12.2578934,-38.9598047
13213,65077,-2.5295265,-44.2963942
13214,45315,-12.864635,-39.861092
13215,24727,-22.8219014,-43.0309252
13216,88048,-27.5973002,-48.5496098
13217,95041,-29.1684951,-51.1796197
13218,94490,-30.0819338,-51.0261927
13219,40276,-12.9822499,-38.4812772
13220,23090,-22.9110137,-43.2093727
13221,13084,-22.90556,-47.06083
13222,61936,-3.8779438,-38.6247697
13223,78180,-15.7207481,-56.0551784
13224,11440,-23.9927768,-46.2558332
13225,16072,-21.207992,-50.4390225
13226,77716,-8.7752144,-47.7482956
13227,24020,-22.8832371,-43.1154552
13228,79610,-20.7866799,-51.7061247
13229,58065,-7.1215981,-34.882028
13230,84265,-24.3282939,-50.6318021
13231,21840,-22.9110137,-43.2093727
13232,55024,-8.2829702,-35.9722852
13233,64858,-6.9717253,-44.1965104
13234,79540,-19.1128242,-51.7345354
13235,20260,-22.9110137,-43.2093727
13236,29940,-18.7156342,-39.8482555
13237,86755,-23.1958345,-51.9094976
13238,97573,-30.8894097,-55.5317694
13239,53150,-7.9986401,-34.8459552
13240,49535,-10.3892164,-37.3826157
13241,97577,-30.8894097,-55.5317694
13242,45850,-16.0852591,-39.614789
13243,15140,-20.7343722,-49.5807484
13244,79240,-21.78945535,-56.12711859243332
13245,94380,-29.8790534,-50.7869437
13246,48750,-11.4935873,-39.4245887
13247,08595,-23.4754492,-46.3514033
13248,45200,-13.8604033,-40.0719627
13249,87010,-23.425269,-51.9382078
13250,60836,-3.7304512,-38.5217989
13251,19097,-22.1225167,-51.3882528
13252,37120,-21.547222,-45.7375
13253,74575,-16.680882,-49.2532691
13254,60743,-3.7304512,-38.5217989
13255,55294,-8.8905889,-36.4930896
13256,13482,-22.5615068,-47.401766
13257,26221,-22.7592175,-43.4508728
13258,58090,-7.1215981,-34.882028
13259,55825,-7.90287,-35.171639
13260,11531,-23.8857982,-46.4241869
13261,28016,-21.7558619,-41.3326895
13262,13617,-22.1859721,-47.389764
13263,23812,-22.8629597,-43.775322
13264,29197,-19.8245218,-40.2735025
13265,95096,-29.1684951,-51.1796197
13266,37066,-21.5565914,-45.4340674
13267,54727,-7.9959607,-35.039335
13268,89855,-26.7379101,-52.9650177
13269,39520,-15.7420889,-43.0286046
13270,38295,-19.5521959,-50.5772673
13271,35390,-20.453056,-42.666111
13272,77990,-5.2587094,-48.2055574
13273,22231,-22.9110137,-43.2093727
13274,82600,-25.4295963,-49.2712724
13275,66117,-1.45056,-48.4682453
13276,33900,-19.7672898,-44.0875436
13277,88353,-27.0964628,-48.9136323
13278,71503,-15.7934036,-47.8823172
13279,08275,-23.5506507,-46.6333824
13280,74817,-16.680882,-49.2532691
13281,99435,-28.8852198,-52.999098
13282,58940,-7.1198508,-38.4991347
13283,07847,-23.3328038,-46.724446
13284,25213,-22.7896225,-43.309929
13285,64445,-5.681461,-42.7371703
13286,74674,-16.680882,-49.2532691
13287,29127,-20.3297037,-40.2920174
13288,87408,-23.7839582,-53.0709425
13289,98975,-27.96278875,-54.84238693370549
13290,41920,-12.9822499,-38.4812772
13291,89068,-26.9195567,-49.0658025
13292,13023,-22.90556,-47.06083
13293,93230,-29.8197019,-51.1608722
13294,46780,-13.0024332,-40.5317476
13295,41651,-12.9822499,-38.4812772
13296,85340,-25.4903906,-52.5262069
13297,29932,-18.7156342,-39.8482555
13298,89287,-26.2483669,-49.3820672
13299,14640,-20.7276692,-48.052795
13300,35367,-20.2896695,-42.3426599
13301,65720,-4.6621855,-44.8546609
13302,77714,-8.96306,-48.165043
13303,74855,-16.680882,-49.2532691
13304,13097,-22.90556,-47.06083
